source,feed_url,title,link,summary,published,country
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Meta Kills Horizon Worlds VR Platform in Major Metaverse Retreat,https://www.techbuzz.ai/articles/meta-kills-horizon-worlds-vr-platform-in-major-metaverse-retreat,"Meta shutters flagship VR social platform, cuts Reality Labs staff to double down on AI",2026-03-18 15:42:54,USA
AI News & Artificial Intelligence | TechCrunch,https://techcrunch.com/category/artificial-intelligence/feed/,"Microsoft hires the team of Sequoia-backed AI collaboration platform, Cove",https://techcrunch.com/2026/03/18/microsoft-hires-the-team-of-sequioa-backed-ai-collaboration-platform-cove/,"AI collaboration startup Cove is shutting down after its team joined Microsoft, with service ending April 1 and customer data set for deletion.",2026-03-18 15:33:49,USA
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Marquis Ransomware Attack Exposes 672K Social Security Numbers,https://www.techbuzz.ai/articles/marquis-ransomware-attack-exposes-672k-social-security-numbers,"Fintech firm Marquis disclosed a massive ransomware breach affecting over 672,000 users",2026-03-18 15:19:17,USA
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Internet Legend Paul Vixie Joins AWS to Battle AI Threats,https://www.techbuzz.ai/articles/internet-legend-paul-vixie-joins-aws-to-battle-ai-threats,DNS pioneer who fought spam now leads AWS security strategy for agentic AI era,2026-03-18 15:19:16,USA
Intelligence artificielle : Toute l’actualité sur Le Monde.fr.,https://www.lemonde.fr/intelligence-artificielle/rss_full.xml,Les accords d’entreprise abordant la question de l’IA se multiplient,https://www.lemonde.fr/economie/article/2026/03/18/les-accords-d-entreprise-abordant-la-question-de-l-ia-se-multiplient_6672098_3234.html,"Le nombre d’accords mentionnant l’intelligence artificielle a quasiment doublé entre 2024 et 2025, dans les secteurs de la finance, de l’industrie et de l’information et de la communication. Et la place de l’emploi dans ces textes ne cesse d’augmenter.",2026-03-18 15:00:11,France
AI News & Artificial Intelligence | TechCrunch,https://techcrunch.com/category/artificial-intelligence/feed/,The PhD students who became the judges of the AI industry,https://techcrunch.com/podcast/the-phd-students-who-became-the-judges-of-the-ai-industry/,"Artificial intelligence&#160;models are multiplying fast, and competition is stiff. With so many players crowding the space, which one will be the best&#160;— and who decides that?&#160;Arena, formerly LM Arena, has&#160;emerged&#160;as the de facto public leaderboard for frontier LLMs, influencing funding, launches, and PR cycles. In just seven months, the startup went from a&#160;UC&#160;Berkeley PhD research [&#8230;]",2026-03-18 15:00:00,USA
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,DarkSword iPhone Exploit Targets iOS 18 in Active Attacks,https://www.techbuzz.ai/articles/darksword-iphone-exploit-targets-ios-18-in-active-attacks,Russian hackers deploy zero-click iPhone exploit affecting hundreds of millions of devices,2026-03-18 14:47:03,USA
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Nvidia's DLSS 5 Face AI Sparks Gaming Revolt,https://www.techbuzz.ai/articles/nvidia-s-dlss-5-face-ai-sparks-gaming-revolt,CEO Jensen Huang says gamers are 'completely wrong' about DLSS 5 backlash,2026-03-18 13:58:43,USA
AI News & Artificial Intelligence | TechCrunch,https://techcrunch.com/category/artificial-intelligence/feed/,DOD says Anthropic’s ‘red lines’ make it an ‘unacceptable risk to national security’,https://techcrunch.com/2026/03/18/dod-says-anthropics-red-lines-make-it-an-unacceptable-risk-to-national-security/,"The Defense Department said concerns that Anthropic might ""attempt to disable its technology"" during ""warfighting operations"" validate its decision to label the AI firm a supply-chain risk.",2026-03-18 13:40:43,USA
Intelligence artificielle : Toute l’actualité sur Le Monde.fr.,https://www.lemonde.fr/intelligence-artificielle/rss_full.xml,L’ombre de l’IA sur l’avenir des emplois : « Cela va tellement vite qu’on ne sait pas ce qu’on sera dans cinq ans »,https://www.lemonde.fr/economie/article/2026/03/18/l-ombre-de-l-ia-sur-l-avenir-des-emplois-cela-va-tellement-vite-qu-on-ne-sait-pas-ce-qu-on-sera-dans-cinq-ans_6672086_3234.html,"De l’outil d’assistance développé en interne aux prévisions d’emplois « à risques », les entreprises françaises tentent d’anticiper les bouleversements que va engendrer l’arrivée de l’intelligence artificielle dans leur organisation.",2026-03-18 13:00:13,France
AI | The Verge,https://www.theverge.com/rss/ai-artificial-intelligence/index.xml,DLSS 5: Has Nvidia&#8217;s AI graphics technology gone too far?,https://www.theverge.com/games/896518/nvidia-dlss-5-ai-3d-rendering,"Nvidia has revealed a new “3D guided neural rendering model” called DLSS 5 that can change a game’s lighting and materials in real-time, and… many gamers aren’t happy. From DLSS 5 memes to complaints about how it’s “yassified” Resident Evil Requiem characters in demos, the first impression has not been a good one, no matter [&#8230;]",2026-03-18 12:30:00,USA
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Mistral Forge : l’offensive de Mistral AI pour rendre l’IA d’entreprise réellement souveraine,https://www.zdnet.fr/actualites/mistral-forge-loffensive-de-mistral-ai-pour-rendre-lia-dentreprise-reellement-souveraine-492045.htm#xtor=RSS-1,"Avec le lancement de Forge, Mistral AI s'attaque au dernier verrou de l'adoption de l'IA en entreprise : la dépendance aux modèles généralistes. En permettant aux organisations d'entraîner des modèles sur leurs propres standards, codes et politiques, la pépite française promet une IA contrôlable.",2026-03-18 11:03:12,France
Intelligence artificielle : Toute l’actualité sur Le Monde.fr.,https://www.lemonde.fr/intelligence-artificielle/rss_full.xml,"L’IA est une menace pour 5 millions de salariés en France, selon une étude",https://www.lemonde.fr/economie/article/2026/03/18/l-ia-une-menace-pour-5-millions-de-salaries-en-france_6672064_3234.html,"La généralisation de l’intelligence artificielle dans les entreprises menace particulièrement les métiers les plus rémunérés, selon une étude de la Coface et de l’Observatoire des emplois menacés et émergents.",2026-03-18 10:00:20,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Test Garmin InReach Mini 3 Plus : ce petit appareil satellitaire peut remplacer votre montre de sport dans vos aventures les plus lointaines,https://www.zdnet.fr/guide-achat/492002-492002.htm#xtor=RSS-1,"L’accessoire en forme de mini talkie-walkie s'avère exceptionnel pour la messagerie, le suivi de localisation et bien plus encore à extérieur, dans des zones hors réseau.",2026-03-18 07:03:51,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Pixel pratique : comment activer les résumés de notifications,https://www.zdnet.fr/pratique/492021-492021.htm#xtor=RSS-1,"A certaines conditions, le smartphone de Google peut désormais afficher ces récapitulatifs générés par l’IA sur l’écran de verrouillage. Mais il existe quelques mises en garde, notamment un problème potentiel de confidentialité.",2026-03-18 07:03:26,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Comment les agents IA challengent notre vision du CRM ?,https://www.zdnet.fr/blogs/green-si/comment-les-agents-ia-challengent-notre-vision-du-crm-492054.htm#xtor=RSS-1,Le commercial de demain ne prospecte plus. Les agents IA sont sur toute la chaîne de relation clients. Le CRM a clairement peu de chance de survivre en l'état. L'IA accélère l'obsolescence de nos SI !,2026-03-18 07:03:16,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,"Dacia, Citroën, Tesla, pourquoi ces constructeurs retirent l’autoradio de leurs voitures et ce qui pourrait changer",https://www.zdnet.fr/actualites/dacia-citroen-tesla-pourquoi-ces-constructeurs-retirent-lautoradio-de-leurs-voitures-et-ce-qui-pourrait-changer-492088.htm#xtor=RSS-1,"Fini l'autoradio de série ? Pour faire baisser les prix, des constructeurs livrent désormais certains modèles sans aucun système radio, misant tout sur votre smartphone. Une tendance ""low-cost"" qui fait bondir l'Arcom.",2026-03-18 07:03:07,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Gilles Babinet et la « stratégie de marchand d’héroïne »,https://www.zdnet.fr/actualites/gilles-babinet-et-la-strategie-de-marchand-dheroine-492066.htm#xtor=RSS-1,Gilles Babinet dresse un réquisitoire contre la dépendance structurelle aux infrastructures américaines. Seule une planification industrielle sur le temps long permettra de sauvegarder la viabilité du projet démocratique européen.,2026-03-18 05:03:24,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Alerte Glassworm : l'attaque par Unicode invisible fragmente la supply chain sur GitHub et npm,https://www.zdnet.fr/actualites/alerte-glassworm-lattaque-par-unicode-invisible-fragmente-la-supply-chain-sur-github-et-npm-492071.htm#xtor=RSS-1,"La menace Glassworm refait surface avec une intensité inédite. En exploitant des caractères Unicode invisibles pour dissimuler des charges utiles malveillantes, cette campagne compromet des centaines de dépôts et interroge la fiabilité des outils de revue de code face à l'obfuscation.",2026-03-18 04:03:40,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,"Capital à 0€ et création en 48h : comment le statut ""EU Inc"" veut doper les startups européennes",https://www.zdnet.fr/actualites/capital-a-0e-et-creation-en-48h-comment-le-statut-eu-inc-veut-doper-les-startups-europeennes-492065.htm#xtor=RSS-1,"Face à la fuite des cerveaux et des capitaux vers les États-Unis, la Commission européenne dégaine son arme de simplification : le statut EU Inc. Ce nouveau cadre juridique vise à supprimer les barrières administratives pour permettre aux innovateurs de scaler à l'échelle continentale sans changer de juridiction.",2026-03-18 03:03:47,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,"Cryptographie quantique : comprendre l'héritage de Bennett et Brassard, lauréats du prix Turing",https://www.zdnet.fr/actualites/cryptographie-quantique-comprendre-lheritage-de-bennett-et-brassard-laureats-du-prix-turing-492061.htm#xtor=RSS-1,"L'ACM vient de décerner le prix Turing 2025 à Charles H. Bennett et Gilles Brassard. En jetant les bases de la cryptographie et de la téléportation quantique dès les années 80, les deux chercheurs ont transformé une curiosité physique en outil pour la cybersécurité de demain.",2026-03-18 03:03:42,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,IA dans l’espace : Starcloud veut placer 80 000 satellites datacenters en orbite,https://www.zdnet.fr/actualites/ia-dans-lespace-starcloud-veut-placer-80-000-satellites-datacenters-en-orbite-492048.htm#xtor=RSS-1,"Soutenue par Nvida, la startup américaine entend déporter l'infrastructure de calcul dans l'espace pour bénéficier d’une énergie solaire illimitée. Un créneau que Google et SpaceX ambitionnent également d’occuper.",2026-03-18 01:03:34,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,Guerre du Cloud : Microsoft menace OpenAI de poursuites après son deal avec Amazon,https://www.zdnet.fr/actualites/guerre-du-cloud-microsoft-menace-openai-de-poursuites-apres-son-deal-avec-amazon-492055.htm#xtor=RSS-1,"Le partenariat historique entre Microsoft et OpenAI vacille. Redmond envisage une action en justice contre la start-up et Amazon, dénonçant un accord de 50 milliards de dollars qui violerait l'exclusivité d'Azure. Le point de rupture ? Une subtilité technique entre requêtes « stateless » et environnements « stateful ».",2026-03-18 01:03:21,France
ZDNet actualites,https://www.zdnet.fr/feeds/rss/actualites/,"Hôpitaux sous pression, ce qu'il faut savoir sur la menace cyber après 764 incidents recensés en 2025",https://www.zdnet.fr/actualites/hopitaux-sous-pression-ce-quil-faut-savoir-sur-la-menace-cyber-apres-764-incidents-recenses-en-2025-492132.htm#xtor=RSS-1,"Pour mieux contrer cette menace, une étude de l’Agence du numérique en santé fait le point sur la perception de ce risque par les directeurs d’établissements.",2026-03-19 09:03:40,France
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Lessons from Meta: When AI Agents Become Accidental Insiders,https://www.techbuzz.ai/articles/lessons-from-meta-when-ai-agents-become-accidental-insiders,"Let's make a case for why AI agent authority should expand in stages, not all at once.",2026-03-19 08:00:44,USA
AI News & Artificial Intelligence | TechCrunch,https://techcrunch.com/category/artificial-intelligence/feed/,Multiverse Computing pushes its compressed AI models into the mainstream,https://techcrunch.com/2026/03/19/multiverse-computing-pushes-its-compressed-ai-models-into-the-mainstream/,"After compressing models from major AI labs including OpenAI, Meta, DeepSeek and Mistral AI, Multiverse Computing has launched both an app that showcases the capabilities of its compressed models and an API that makes them more widely available.",2026-03-19 08:00:00,USA
The Tech Buzz - Latest Articles,https://www.techbuzz.ai/api/rss/articles,Multiverse Computing Opens Compressed AI Models to Masses,https://www.techbuzz.ai/articles/multiverse-computing-opens-compressed-ai-models-to-masses,"Startup launches app and API for compressed OpenAI, Meta models, slashing AI costs",2026-03-19 08:09:31,USA
